state_id,policy_id,n_evac_vehicles,n_evac_arrived,arrival_rate,tt_mean,tt_median,tt_p90,tt_max,tt_min,depart_mean,arrive_mean,arrive_p90,links_mean,links_p90,maxseq_mean,maxseq_p90,src_file
0,21,7000.0,1721.0,0.24585714285714286,1748.3643230679838,1711.0,2709.0,4526.0,65.0,47072.5787332946,48820.94305636258,50006.0,25.294015107495643,35.0,24.306217315514235,34.0,evac-only_sorted_2026shelterseek_0_21_trajectory.csv
0,22,7000.0,1390.0,0.19857142857142857,1585.7043165467626,1348.0,2598.3,5843.0,81.0,47062.4690647482,48648.17338129496,49760.0,15.716546762589928,22.0,14.915827338129496,23.0,evac-only_sorted_2026shelterseek_0_22_trajectory.csv
0,23,7000.0,1267.0,0.181,2040.6992896606157,2073.0,3023.2000000000003,4116.0,66.0,47096.079715864245,49136.77900552486,50170.4,22.599052880820835,31.0,21.66140489344909,30.0,evac-only_sorted_2026shelterseek_0_23_trajectory.csv
0,24,7000.0,1211.0,0.173,2031.4376548307184,2047.0,2955.0,5676.0,63.0,47009.29562345169,49040.73327828241,50164.0,27.41288191577209,44.0,26.63583815028902,43.0,evac-only_sorted_2026shelterseek_0_24_trajectory.csv
0,25,7000.0,1916.0,0.2737142857142857,1837.1216075156576,1820.0,2679.0,4026.0,59.0,47100.7875782881,48937.90918580376,50009.5,20.626304801670145,30.0,19.64874739039666,29.0,evac-only_sorted_2026shelterseek_0_25_trajectory.csv
0,26,7000.0,1871.0,0.2672857142857143,1940.5489043292357,1866.0,3051.0,5391.0,94.0,47066.832709780865,49007.381614110105,50174.0,17.802779262426508,31.0,16.884553714591128,30.0,evac-only_sorted_2026shelterseek_0_26_trajectory.csv
0,27,7000.0,427.0,0.061,1760.0679156908666,1581.0,3028.6000000000004,4523.0,53.0,46927.19672131148,48687.26463700234,50089.8,28.536299765807964,41.0,27.925058548009368,41.0,evac-only_sorted_2026shelterseek_0_27_trajectory.csv
0,28,7000.0,1819.0,0.25985714285714284,1678.135239142386,1481.0,2746.2000000000003,4290.0,28.0,47121.66739967015,48799.802638812536,50025.2,20.266630016492577,32.0,19.288620120945573,31.0,evac-only_sorted_2026shelterseek_0_28_trajectory.csv
0,29,7000.0,936.0,0.1337142857142857,1928.9754273504273,1875.5,2872.5,5512.0,100.0,47021.21474358974,48950.19017094017,50083.5,25.23931623931624,37.0,24.2767094017094,36.0,evac-only_sorted_2026shelterseek_0_29_trajectory.csv
0,30,7000.0,1982.0,0.28314285714285714,1966.0368314833502,2016.0,2793.0,5584.0,35.0,47108.76286579213,49074.79969727548,50100.8,19.973763874873864,30.0,19.162462159434913,30.0,evac-only_sorted_2026shelterseek_0_30_trajectory.csv
0,31,7000.0,467.0,0.06671428571428571,1562.2098501070664,1505.0,2359.2000000000003,5728.0,82.0,47019.21413276231,48581.42398286938,50021.4,25.25695931477516,44.0,24.505353319057814,43.0,evac-only_sorted_2026shelterseek_0_31_trajectory.csv
0,32,7000.0,1037.0,0.14814285714285713,1720.039537126326,1590.0,2923.8,4984.0,35.0,47078.51591128254,48798.55544840887,49991.2,17.824493731919,22.0,16.868852459016395,21.0,evac-only_sorted_2026shelterseek_0_32_trajectory.csv
0,33,7000.0,2532.0,0.3617142857142857,1798.0995260663508,1760.5,2720.2000000000007,4711.0,68.0,47096.70458135861,48894.80410742496,50019.9,16.377962085308056,29.0,15.40126382306477,28.0,evac-only_sorted_2026shelterseek_0_33_trajectory.csv
0,34,7000.0,1405.0,0.2007142857142857,1848.4925266903915,1733.0,3064.2000000000003,4290.0,47.0,46969.63558718861,48818.128113879,50157.0,25.73238434163701,43.0,24.7644128113879,42.0,evac-only_sorted_2026shelterseek_0_34_trajectory.csv
0,35,7000.0,1478.0,0.21114285714285713,2062.3403247631936,2154.0,2873.3,5068.0,69.0,47089.28687415426,49151.62719891746,50183.3,19.399864682002708,27.0,18.481732070365357,26.0,evac-only_sorted_2026shelterseek_0_35_trajectory.csv
0,36,7000.0,1535.0,0.21928571428571428,1752.3446254071662,1729.0,2743.0,4663.0,137.0,47076.35114006515,48828.695765472316,49820.6,18.504234527687295,25.0,17.527035830618892,24.0,evac-only_sorted_2026shelterseek_0_36_trajectory.csv
0,37,7000.0,1173.0,0.16757142857142857,1715.6837169650469,1563.0,2972.0,4432.0,45.0,47024.07757885763,48739.761295822675,50121.0,21.556692242114238,37.0,20.82693947144075,36.0,evac-only_sorted_2026shelterseek_0_37_trajectory.csv
0,38,7000.0,1081.0,0.15442857142857142,1763.368177613321,1801.0,2649.0,4957.0,66.0,47062.32932469935,48825.69750231267,49839.0,22.220166512488436,33.0,21.44218316373728,33.0,evac-only_sorted_2026shelterseek_0_38_trajectory.csv
0,39,7000.0,1386.0,0.198,1809.8419913419914,1806.0,2858.0,5343.0,59.0,47093.531746031746,48903.37373737374,49967.0,19.675324675324674,34.0,18.694083694083695,33.0,evac-only_sorted_2026shelterseek_0_39_trajectory.csv
1,0,7000.0,1802.0,0.25742857142857145,1813.8340732519423,1804.5,2728.9,5445.0,61.0,47127.53274139845,48941.36681465039,50071.8,17.922308546059934,27.0,16.93729189789123,26.0,evac-only_sorted_2026shelterseek_1_0_trajectory.csv
1,1,7000.0,1525.0,0.21785714285714286,1981.8767213114754,1896.0,3078.000000000001,5264.0,66.0,47069.088524590166,49050.965245901636,50180.6,22.500983606557377,32.0,21.51672131147541,31.0,evac-only_sorted_2026shelterseek_1_1_trajectory.csv
1,2,7000.0,1216.0,0.1737142857142857,1864.9111842105262,1871.0,2747.0,3567.0,69.0,47081.72121710526,48946.63240131579,50076.5,22.88980263157895,32.0,22.015625,32.0,evac-only_sorted_2026shelterseek_1_2_trajectory.csv
1,3,7000.0,2200.0,0.3142857142857143,1858.745,1803.0,2780.1000000000004,4979.0,121.0,47092.13909090909,48950.884090909094,50037.4,20.515454545454546,33.0,19.618181818181817,32.0,evac-only_sorted_2026shelterseek_1_3_trajectory.csv
1,4,7000.0,2095.0,0.29928571428571427,1876.4582338902148,1885.0,2850.6000000000004,4019.0,49.0,47086.23198090692,48962.690214797134,50118.2,17.526968973747017,24.0,16.588544152744632,24.0,evac-only_sorted_2026shelterseek_1_4_trajectory.csv
1,5,7000.0,1460.0,0.20857142857142857,1699.5828767123287,1605.0,2811.0,5178.0,86.0,47072.20958904109,48771.792465753424,50012.3,19.39246575342466,27.0,18.52054794520548,27.0,evac-only_sorted_2026shelterseek_1_5_trajectory.csv
1,6,7000.0,1267.0,0.181,1998.01499605367,2141.0,2868.4,4572.0,116.0,47068.31728492502,49066.33228097869,50190.0,19.931333859510655,30.0,19.0370955011839,30.0,evac-only_sorted_2026shelterseek_1_6_trajectory.csv
1,7,7000.0,1362.0,0.19457142857142856,1952.1505139500734,1950.0,2959.8,4462.0,95.0,47039.65051395007,48991.80102790015,50222.0,20.0359765051395,29.0,19.147577092511014,28.0,evac-only_sorted_2026shelterseek_1_7_trajectory.csv
1,8,7000.0,1247.0,0.17814285714285713,2091.563753007217,2206.0,3129.8000000000006,3596.0,63.0,47036.45549318364,49128.01924619086,50198.0,20.6046511627907,31.0,19.624699278267844,30.0,evac-only_sorted_2026shelterseek_1_8_trajectory.csv
1,9,7000.0,924.0,0.132,1961.7489177489178,1878.0,2978.1000000000004,4141.0,176.0,46938.141774891774,48899.89069264069,50099.4,23.67748917748918,42.0,22.806277056277057,41.0,evac-only_sorted_2026shelterseek_1_9_trajectory.csv
1,10,7000.0,1345.0,0.19214285714285714,1886.0483271375465,1884.0,3001.0,6489.0,46.0,47095.970260223046,48982.018587360595,50162.8,21.234944237918217,36.0,20.475836431226767,36.0,evac-only_sorted_2026shelterseek_1_10_trajectory.csv
1,11,7000.0,1494.0,0.21342857142857144,1768.7329317269077,1703.5,2732.4,5157.0,81.0,47055.88487282463,48824.61780455154,50006.7,19.38152610441767,22.0,18.51070950468541,23.0,evac-only_sorted_2026shelterseek_1_11_trajectory.csv
1,12,7000.0,1210.0,0.17285714285714285,1766.30826446281,1564.5,2901.3,4470.0,47.0,46992.92809917355,48759.236363636366,50163.1,20.474380165289258,32.0,19.60909090909091,31.0,evac-only_sorted_2026shelterseek_1_12_trajectory.csv
1,13,7000.0,1489.0,0.21271428571428572,1893.2068502350571,1875.0,2784.4,3947.0,83.0,47096.91873740766,48990.12558764272,50082.4,23.385493619879114,33.0,22.669576897246476,33.0,evac-only_sorted_2026shelterseek_1_13_trajectory.csv
1,14,7000.0,2027.0,0.2895714285714286,1987.836211149482,2062.0,2882.4,5555.0,56.0,47118.6255550074,49106.461766156885,50161.4,20.838184509126787,31.0,20.101628021706958,31.0,evac-only_sorted_2026shelterseek_1_14_trajectory.csv
1,15,7000.0,695.0,0.09928571428571428,1972.8402877697843,2181.0,2832.6,5578.0,86.0,46987.663309352516,48960.503597122304,50120.6,27.729496402877697,44.0,27.097841726618704,44.0,evac-only_sorted_2026shelterseek_1_15_trajectory.csv
1,16,7000.0,1307.0,0.18671428571428572,1715.470543228768,1562.0,2740.0,4584.0,96.0,47025.388676358074,48740.85921958684,50039.8,21.29992348890589,29.0,20.31293037490436,28.0,evac-only_sorted_2026shelterseek_1_16_trajectory.csv
1,17,7000.0,1056.0,0.15085714285714286,1387.1306818181818,1286.0,2092.0,4299.0,81.0,47093.67424242424,48480.804924242424,49433.5,20.62784090909091,28.0,19.689393939393938,27.0,evac-only_sorted_2026shelterseek_1_17_trajectory.csv
1,18,7000.0,1497.0,0.21385714285714286,1929.9519038076153,1865.0,2930.0,4202.0,57.0,47102.39679358718,49032.34869739479,50178.8,18.470273881095526,27.0,17.576486305945224,26.0,evac-only_sorted_2026shelterseek_1_18_trajectory.csv
1,19,7000.0,1122.0,0.16028571428571428,1760.5008912655971,1739.0,2741.8,3544.0,64.0,47025.353832442066,48785.854723707664,50099.9,23.675579322638146,33.0,22.920677361853834,32.0,evac-only_sorted_2026shelterseek_1_19_trajectory.csv
1,20,7000.0,1157.0,0.16528571428571429,1973.7796024200518,1997.0,3038.4,4496.0,91.0,47043.728608470185,49017.508210890235,50195.2,19.0,34.0,18.083837510803804,34.0,evac-only_sorted_2026shelterseek_1_20_trajectory.csv
1,21,7000.0,1520.0,0.21714285714285714,1629.6730263157895,1511.5,2596.0000000000014,4972.0,93.0,47126.14605263158,48755.81907894737,49982.1,20.193421052631578,28.0,19.715131578947368,29.0,evac-only_sorted_2026shelterseek_1_21_trajectory.csv
1,22,7000.0,947.0,0.1352857142857143,2131.3590285110877,2305.0,2890.0,5389.0,83.0,47117.49102428722,49248.85005279831,50254.4,17.276663146779303,24.0,16.447729672650475,23.0,evac-only_sorted_2026shelterseek_1_22_trajectory.csv
1,23,7000.0,1575.0,0.225,1896.0914285714287,1899.0,2860.0,4249.0,40.0,47005.46412698413,48901.555555555555,50098.8,23.17142857142857,32.0,22.272380952380953,32.0,evac-only_sorted_2026shelterseek_1_23_trajectory.csv
1,24,7000.0,890.0,0.12714285714285714,1879.4393258426967,1807.5,2944.1,6146.0,64.0,46975.95168539326,48855.39101123595,50152.2,30.5,45.0,29.775280898876403,45.0,evac-only_sorted_2026shelterseek_1_24_trajectory.csv
1,25,7000.0,1671.0,0.2387142857142857,1874.0760023937762,1870.0,2833.0,3538.0,64.0,47116.80371035308,48990.87971274686,50119.0,20.43207660083782,30.0,19.535607420706164,29.0,evac-only_sorted_2026shelterseek_1_25_trajectory.csv
1,26,7000.0,1665.0,0.23785714285714285,1845.2786786786787,1861.0,2907.2000000000003,4640.0,30.0,47039.646846846845,48884.92552552553,50100.0,21.35915915915916,31.0,20.525525525525527,30.0,evac-only_sorted_2026shelterseek_1_26_trajectory.csv
1,27,7000.0,1375.0,0.19642857142857142,1997.2007272727274,1968.0,3111.6000000000004,4808.0,71.0,47053.835636363634,49051.03636363636,50153.2,17.359272727272728,32.20000000000027,16.394181818181817,31.200000000000273,evac-only_sorted_2026shelterseek_1_27_trajectory.csv
1,28,7000.0,2133.0,0.3047142857142857,2080.8302859821847,2112.0,2953.8,5430.0,50.0,47125.77402719175,49206.604313173935,50220.6,17.742616033755276,30.0,16.846225972808252,30.0,evac-only_sorted_2026shelterseek_1_28_trajectory.csv
1,29,7000.0,844.0,0.12057142857142857,1810.8601895734598,1788.5,2849.7,4460.0,53.0,47078.2855450237,48889.14573459716,50125.1,25.265402843601894,37.0,24.520142180094787,36.0,evac-only_sorted_2026shelterseek_1_29_trajectory.csv
1,30,7000.0,1945.0,0.27785714285714286,1691.3650385604112,1539.0,2753.0,5223.0,75.0,47094.09100257069,48785.4560411311,49929.2,19.23393316195373,27.0,18.261182519280204,26.600000000000136,evac-only_sorted_2026shelterseek_1_30_trajectory.csv
1,31,7000.0,1164.0,0.1662857142857143,1872.1907216494844,1719.0,3022.4,5329.0,65.0,47008.42697594502,48880.6176975945,50116.7,24.72938144329897,42.0,24.0979381443299,42.0,evac-only_sorted_2026shelterseek_1_31_trajectory.csv
1,32,7000.0,1151.0,0.16442857142857142,1956.1615986099043,1954.0,2865.0,4490.0,55.0,47113.77845351868,49069.940052128586,50166.0,22.77845351867941,30.0,22.04170286707211,29.0,evac-only_sorted_2026shelterseek_1_32_trajectory.csv
1,33,7000.0,1285.0,0.18357142857142858,1741.5929961089494,1575.0,2758.0,5547.0,92.0,47096.815564202334,48838.40856031128,49981.6,23.500389105058368,33.0,22.798443579766538,32.0,evac-only_sorted_2026shelterseek_1_33_trajectory.csv
1,34,7000.0,1290.0,0.18428571428571427,1980.746511627907,1993.0,2991.0,4874.0,31.0,46984.782945736435,48965.52945736434,50175.1,23.186821705426357,40.0,22.250387596899223,39.0,evac-only_sorted_2026shelterseek_1_34_trajectory.csv
1,35,7000.0,1250.0,0.17857142857142858,1846.4688,1726.0,2945.1000000000013,4319.0,73.0,47076.572,48923.0408,50041.3,20.1896,30.0,19.2248,29.0,evac-only_sorted_2026shelterseek_1_35_trajectory.csv
1,36,7000.0,750.0,0.10714285714285714,2052.7226666666666,2127.0,2957.2,3395.0,91.0,47032.732,49085.454666666665,50160.2,20.366666666666667,36.0,19.390666666666668,35.10000000000002,evac-only_sorted_2026shelterseek_1_36_trajectory.csv
1,37,7000.0,756.0,0.108,1575.8915343915344,1518.0,2692.0,4364.0,71.0,46903.915343915345,48479.80687830688,49929.5,25.07936507936508,44.0,24.41269841269841,43.0,evac-only_sorted_2026shelterseek_1_37_trajectory.csv
1,38,7000.0,1516.0,0.21657142857142858,1705.0435356200528,1684.0,2468.5,4244.0,69.0,47142.796833773085,48847.84036939314,49822.5,17.553430079155675,32.0,16.711081794195252,31.0,evac-only_sorted_2026shelterseek_1_38_trajectory.csv
1,39,7000.0,1560.0,0.22285714285714286,1721.3974358974358,1654.5,2792.2000000000003,4341.0,62.0,47078.584615384614,48799.98205128205,50134.1,21.797435897435896,32.0,20.92948717948718,32.0,evac-only_sorted_2026shelterseek_1_39_trajectory.csv
2,0,7000.0,1123.0,0.16042857142857142,1946.026714158504,1952.0,2873.4000000000005,4548.0,123.0,47064.44790739092,49010.47462154942,50109.4,25.006233303650934,36.0,24.086375779162957,35.0,evac-only_sorted_2026shelterseek_2_0_trajectory.csv
2,1,7000.0,1294.0,0.18485714285714286,1765.9173106646058,1656.0,2842.7,5152.0,82.0,47021.13060278207,48787.04791344668,49941.8,19.812982998454405,33.0,18.857805255023184,32.0,evac-only_sorted_2026shelterseek_2_1_trajectory.csv
2,2,7000.0,1227.0,0.1752857142857143,1948.9348003259984,1882.0,2937.4,3987.0,43.0,47036.03667481663,48984.97147514262,50085.4,24.094539527302363,35.0,23.162999185004075,34.0,evac-only_sorted_2026shelterseek_2_2_trajectory.csv
2,3,7000.0,1703.0,0.2432857142857143,1775.6447445684087,1709.0,2819.6,4671.0,46.0,47045.313564298296,48820.958308866706,50030.2,19.0,28.0,18.067527891955372,27.0,evac-only_sorted_2026shelterseek_2_3_trajectory.csv
2,4,7000.0,1145.0,0.16357142857142856,2053.726637554585,2111.0,2986.0,3483.0,94.0,47024.151091703054,49077.87772925764,50218.2,19.927510917030567,31.0,19.051528384279475,30.0,evac-only_sorted_2026shelterseek_2_4_trajectory.csv
2,5,7000.0,1563.0,0.22328571428571428,1647.2642354446577,1537.0,2647.0,3919.0,59.0,47071.78886756238,48719.053103007034,49915.6,19.046065259117082,30.0,18.067178502879077,29.0,evac-only_sorted_2026shelterseek_2_5_trajectory.csv
2,6,7000.0,1325.0,0.18928571428571428,2010.0316981132075,2002.0,3085.6000000000004,3591.0,122.0,47113.61811320755,49123.649811320756,50228.6,24.529811320754717,34.0,23.638490566037735,34.0,evac-only_sorted_2026shelterseek_2_6_trajectory.csv
2,7,7000.0,1177.0,0.16814285714285715,1741.6355140186915,1734.0,2709.0000000000005,4204.0,67.0,47090.48853016143,48832.12404418012,50081.0,23.502124044180118,40.0,22.672047578589634,39.0,evac-only_sorted_2026shelterseek_2_7_trajectory.csv
2,8,7000.0,1272.0,0.18171428571428572,2170.371855345912,2303.5,3087.0,4656.0,63.0,47018.46540880503,49188.83726415094,50211.6,21.69496855345912,32.0,20.72012578616352,32.0,evac-only_sorted_2026shelterseek_2_8_trajectory.csv
2,9,7000.0,1069.0,0.15271428571428572,2086.00187090739,2051.0,3094.0,5436.0,63.0,46970.24134705332,49056.24321796071,50163.4,23.09915809167446,42.0,22.14312441534144,41.0,evac-only_sorted_2026shelterseek_2_9_trajectory.csv
2,10,7000.0,1387.0,0.19814285714285715,1801.5118961788032,1678.0,2757.8,3757.0,121.0,47089.61860129776,48891.130497476566,50046.4,22.935111751982696,30.0,22.030281182408075,29.0,evac-only_sorted_2026shelterseek_2_10_trajectory.csv
2,11,7000.0,1309.0,0.187,1862.3239113827349,1803.0,2773.2,5125.0,94.0,47093.42780748663,48955.75171886937,50081.2,19.75783040488923,27.0,18.796027501909855,26.0,evac-only_sorted_2026shelterseek_2_11_trajectory.csv
2,12,7000.0,1147.0,0.16385714285714287,1904.7916303400175,1979.0,2872.8,5563.0,59.0,47095.6556233653,49000.447253705315,50101.6,18.21272885789015,29.0,17.345248474280734,28.0,evac-only_sorted_2026shelterseek_2_12_trajectory.csv
2,13,7000.0,1378.0,0.19685714285714287,1984.0740203193034,1997.5,2861.0,3506.0,108.0,47130.14586357039,49114.219883889695,50102.9,22.977503628447025,35.0,21.994920174165458,34.0,evac-only_sorted_2026shelterseek_2_13_trajectory.csv
2,14,7000.0,1345.0,0.19214285714285714,2031.4527881040892,2031.0,2964.2000000000003,3606.0,115.0,47079.98364312268,49111.436431226764,50210.6,24.486245353159852,32.0,23.56802973977695,31.0,evac-only_sorted_2026shelterseek_2_14_trajectory.csv
2,15,7000.0,1176.0,0.168,2000.3852040816328,2023.5,2924.5,4864.0,39.0,46979.35969387755,48979.744897959186,50165.0,24.516156462585034,43.0,23.589285714285715,42.0,evac-only_sorted_2026shelterseek_2_15_trajectory.csv
2,16,7000.0,851.0,0.12157142857142857,1972.936545240893,2052.0,3084.0,3553.0,92.0,46921.07990599295,48894.016451233845,50157.0,19.415981198589893,30.0,18.434782608695652,29.0,evac-only_sorted_2026shelterseek_2_16_trajectory.csv
2,17,7000.0,932.0,0.13314285714285715,2014.961373390558,2093.5,2944.0,5300.0,83.0,47037.73175965665,49052.69313304721,50213.8,22.662017167381975,29.0,21.74570815450644,29.0,evac-only_sorted_2026shelterseek_2_17_trajectory.csv
2,18,7000.0,1762.0,0.2517142857142857,1842.9880817253122,1824.5,2784.6000000000004,4583.0,60.0,47094.086265607264,48937.07434733258,50058.9,16.333144154370036,30.0,15.359250851305335,29.0,evac-only_sorted_2026shelterseek_2_18_trajectory.csv
2,19,7000.0,1429.0,0.20414285714285715,1807.5024492652203,1805.0,2806.0,4796.0,51.0,47046.65710286914,48854.15955213436,50020.8,21.604618614415674,32.0,20.81035689293212,31.0,evac-only_sorted_2026shelterseek_2_19_trajectory.csv
2,20,7000.0,1153.0,0.1647142857142857,1742.7450130095403,1715.0,2927.3999999999996,4699.0,56.0,47004.28013876843,48747.02515177797,50061.8,19.93148308759757,43.0,18.980919340849958,42.0,evac-only_sorted_2026shelterseek_2_20_trajectory.csv
2,21,7000.0,1817.0,0.25957142857142856,1836.9312052834343,1815.0,2778.4000000000005,5278.0,78.0,47156.79086406164,48993.72206934507,50098.2,21.031920748486517,29.0,20.315354980737478,28.0,evac-only_sorted_2026shelterseek_2_21_trajectory.csv
2,22,7000.0,1479.0,0.2112857142857143,1717.4002704530087,1675.0,2778.2000000000007,5610.0,50.0,47130.467207572685,48847.86747802569,50112.4,13.685598377281947,22.0,12.715348208248816,21.0,evac-only_sorted_2026shelterseek_2_22_trajectory.csv
2,23,7000.0,1208.0,0.17257142857142857,1985.4031456953642,1970.0,3056.8999999999996,5705.0,90.0,47029.971026490064,49015.37417218543,50151.6,22.994205298013245,31.0,22.007450331125828,30.299999999999955,evac-only_sorted_2026shelterseek_2_23_trajectory.csv
2,24,7000.0,798.0,0.114,2044.2581453634086,2040.5,3060.2000000000003,6188.0,48.0,46920.39097744361,48964.649122807015,50123.2,22.730576441102755,45.0,21.842105263157894,44.0,evac-only_sorted_2026shelterseek_2_24_trajectory.csv
2,25,7000.0,1784.0,0.25485714285714284,2005.5190582959642,2079.5,2880.7,3515.0,117.0,47121.12892376682,49126.64798206278,50180.7,20.280829596412556,33.0,19.369955156950674,32.0,evac-only_sorted_2026shelterseek_2_25_trajectory.csv
2,26,7000.0,1395.0,0.1992857142857143,1969.1849462365592,2008.0,2955.2000000000003,4503.0,94.0,47066.67311827957,49035.85806451613,50155.6,21.32043010752688,34.0,20.414336917562725,34.0,evac-only_sorted_2026shelterseek_2_26_trajectory.csv
2,27,7000.0,1101.0,0.15728571428571428,1940.589464123524,1805.0,3105.0,4374.0,23.0,46993.60944595822,48934.198910081745,50180.0,19.439600363306084,37.0,18.497729336966394,36.0,evac-only_sorted_2026shelterseek_2_27_trajectory.csv
2,28,7000.0,2064.0,0.2948571428571429,1867.2243217054263,1851.5,2750.7,3852.0,89.0,47069.82606589147,48937.0503875969,50035.8,20.34156976744186,32.0,19.438953488372093,31.0,evac-only_sorted_2026shelterseek_2_28_trajectory.csv
2,29,7000.0,1629.0,0.2327142857142857,1940.7341927562923,1901.0,2873.8,4064.0,65.0,47047.45058317987,48988.184775936155,50155.2,18.867403314917127,33.0,17.94229588704727,33.0,evac-only_sorted_2026shelterseek_2_29_trajectory.csv
2,30,7000.0,1666.0,0.238,1751.454381752701,1573.5,2852.5,4430.0,62.0,47102.73589435774,48854.19027611044,50090.0,20.520408163265305,32.0,19.563625450180073,31.0,evac-only_sorted_2026shelterseek_2_30_trajectory.csv
2,31,7000.0,1586.0,0.22657142857142856,1934.4564943253467,1917.5,3016.0,4828.0,77.0,47058.349936948296,48992.806431273646,50145.0,22.24905422446406,38.0,21.26355611601513,37.0,evac-only_sorted_2026shelterseek_2_31_trajectory.csv
2,32,7000.0,1133.0,0.16185714285714287,1687.6195939982347,1455.0,2767.4,4248.0,44.0,47058.260370697266,48745.8799646955,50078.0,18.019417475728154,27.0,17.09090909090909,26.0,evac-only_sorted_2026shelterseek_2_32_trajectory.csv
2,33,7000.0,1300.0,0.18571428571428572,2092.7984615384617,2148.5,2957.0,5881.0,90.0,47030.232307692306,49123.03076923077,50185.0,24.69,38.0,23.706153846153846,37.0,evac-only_sorted_2026shelterseek_2_33_trajectory.csv
2,34,7000.0,1114.0,0.15914285714285714,1996.5224416517055,2089.0,3053.4,5071.0,52.0,47050.2289048474,49046.7513464991,50218.7,18.987432675044882,29.0,18.084380610412925,29.0,evac-only_sorted_2026shelterseek_2_34_trajectory.csv
2,35,7000.0,1657.0,0.2367142857142857,1718.757996378998,1517.0,2958.0000000000005,3716.0,99.0,47069.363910681954,48788.12190706095,50103.4,17.4067592033796,26.0,16.505129752564876,25.0,evac-only_sorted_2026shelterseek_2_35_trajectory.csv
2,36,7000.0,1663.0,0.23757142857142857,1839.5953096812989,1807.0,2854.8,3501.0,79.0,47113.17739025857,48952.772699939866,50167.6,22.061936259771496,31.0,21.098015634395672,30.0,evac-only_sorted_2026shelterseek_2_36_trajectory.csv
2,37,7000.0,947.0,0.1352857142857143,1957.0464625131997,2001.0,2907.4,5007.0,138.0,47048.86378035903,49005.910242872225,50110.4,30.86378035902851,46.0,29.996832101372757,45.0,evac-only_sorted_2026shelterseek_2_37_trajectory.csv
2,38,7000.0,2034.0,0.2905714285714286,1922.5088495575221,1945.5,2839.1000000000004,5622.0,91.0,47086.55211406096,49009.06096361849,50092.4,16.579646017699115,33.0,15.801868239921337,32.0,evac-only_sorted_2026shelterseek_2_38_trajectory.csv
2,39,7000.0,1942.0,0.2774285714285714,1759.9191555097836,1702.0,2701.0,5642.0,110.0,47085.00308959835,48844.92224510814,49979.8,19.69309989701339,31.0,18.70185375901133,30.0,evac-only_sorted_2026shelterseek_2_39_trajectory.csv
3,0,7000.0,959.0,0.137,2039.065693430657,2218.0,2970.0000000000005,4930.0,69.0,47055.1511991658,49094.21689259646,50197.4,22.70698644421272,30.0,21.81021897810219,29.0,evac-only_sorted_2026shelterseek_3_0_trajectory.csv
3,1,7000.0,2052.0,0.29314285714285715,1666.506335282651,1657.0,2405.9,4018.0,57.0,47098.066764132556,48764.5730994152,49772.7,19.540448343079923,31.0,18.551169590643276,30.0,evac-only_sorted_2026shelterseek_3_1_trajectory.csv
3,2,7000.0,2065.0,0.295,1923.5496368038741,1919.0,2869.2000000000003,5554.0,100.0,47089.09297820823,49012.642615012104,50128.6,17.212106537530268,31.0,16.3772397094431,30.0,evac-only_sorted_2026shelterseek_3_2_trajectory.csv
3,3,7000.0,798.0,0.114,2065.8020050125315,2202.5,3039.6000000000004,3873.0,71.0,47188.98621553885,49254.78822055138,50177.3,26.359649122807017,37.0,25.464912280701753,36.0,evac-only_sorted_2026shelterseek_3_3_trajectory.csv
3,4,7000.0,976.0,0.13942857142857143,1846.4375,1731.5,2830.5,4930.0,48.0,47029.52971311475,48875.96721311475,50174.5,23.133196721311474,37.0,22.260245901639344,36.0,evac-only_sorted_2026shelterseek_3_4_trajectory.csv
3,5,7000.0,1230.0,0.1757142857142857,1890.081300813008,1804.5,2943.800000000001,5477.0,55.0,47061.3081300813,48951.389430894305,50092.1,23.21788617886179,30.0,22.291869918699188,29.0,evac-only_sorted_2026shelterseek_3_5_trajectory.csv
3,6,7000.0,1530.0,0.21857142857142858,1703.6745098039216,1559.5,2690.9000000000015,3731.0,37.0,47051.07385620915,48754.748366013075,50001.2,20.909803921568628,35.0,20.0,34.0,evac-only_sorted_2026shelterseek_3_6_trajectory.csv
3,7,7000.0,1794.0,0.2562857142857143,1914.3110367892978,1892.5,2917.0,5754.0,83.0,47086.078037904124,49000.38907469342,50114.0,21.23355629877369,35.0,20.254738015607582,34.0,evac-only_sorted_2026shelterseek_3_7_trajectory.csv
3,8,7000.0,1833.0,0.26185714285714284,1990.6230223677032,1966.0,2958.2,6440.0,114.0,47077.137479541736,49067.76050190944,50206.4,20.639388979814512,32.0,20.144026186579378,31.0,evac-only_sorted_2026shelterseek_3_8_trajectory.csv
3,9,7000.0,1538.0,0.21971428571428572,1788.338101430429,1766.5,2677.3,4471.0,32.0,47031.55981794538,48819.89791937581,49979.9,16.926527958387517,31.0,16.04031209362809,30.299999999999955,evac-only_sorted_2026shelterseek_3_9_trajectory.csv
3,10,7000.0,961.0,0.1372857142857143,1898.4724245577524,1985.0,2900.0,3494.0,159.0,47116.732570239335,49015.20499479709,50184.0,24.746097814776274,41.0,24.10613943808533,40.0,evac-only_sorted_2026shelterseek_3_10_trajectory.csv
3,11,7000.0,952.0,0.136,1701.1271008403362,1710.0,2606.1,3547.0,48.0,47113.70483193277,48814.83193277311,49956.1,26.84873949579832,38.0,25.959033613445378,37.0,evac-only_sorted_2026shelterseek_3_11_trajectory.csv
